热浴温度/K	样品电阻/Ω	参考电阻/Ω
15.35568249	1180.57	1170.69
15.35410278	1180.55	1170.73
15.35173375	1180.58	1170.82
15.34976005	1180.57	1170.79
15.34936536	1180.57	1170.82
15.3473922	1180.57	1170.89
15.34581398	1180.61	1170.81
15.34423605	1180.6	1170.82
15.34186969	1180.63	1170.87
15.34029247	1180.64	1170.92
15.33792718	1180.7	1170.95
15.33595659	1180.73	1170.93
15.33359247	1180.69	1170.92
15.33241065	1180.77	1170.86
15.33083514	1180.8	1171.02
15.32925991	1180.78	1170.97
15.3268976	1180.83	1170.97
15.32571668	1180.86	1171.04
15.32296183	1180.9	1171.02
15.32060122	1180.91	1171.09
15.31902784	1180.92	1171.1
15.31745474	1180.88	1171.01
15.31548876	1180.91	1171.02
15.3139163	1180.96	1171.13
15.31116517	1180.91	1171.14
15.30998638	1180.88	1171.17
15.30841491	1180.99	1171.18
15.30566551	1181.02	1171.23
15.30488013	1181.13	1171.25
15.30291698	1181.09	1171.26
15.30056179	1181.04	1171.25
15.29899202	1181.14	1171.33
15.2970302	1181.09	1171.29
15.29467659	1181.17	1171.29
15.29232363	1181.13	1171.3
15.29114738	1181.2	1171.38
15.2899713	1181.2	1171.37
15.28644399	1181.22	1171.39
15.28566034	1181.2	1171.45
15.28330981	1181.16	1171.39
15.28174314	1181.27	1171.43
15.28095991	1181.28	1171.45
15.27861065	1181.22	1171.48
15.2778277	1181.2	1171.42
15.27508794	1181.35	1171.48
15.27274026	1181.29	1171.5
15.2711755	1181.36	1171.52
15.26961101	1181.39	1171.55
15.2676558	1181.39	1171.56
15.26491924	1181.43	1171.56
15.26335588	1181.43	1171.58
15.26140208	1181.48	1171.6
15.25983935	1181.53	1171.65
15.25788634	1181.51	1171.67
15.2555433	1181.56	1171.67
15.25359126	1181.55	1171.64
15.25163965	1181.51	1171.66
15.24968848	1181.45	1171.76
15.24851799	1181.53	1171.73
15.24656752	1181.61	1171.79
15.24422753	1181.6	1171.77
15.2426679	1181.65	1171.86
15.24110854	1181.66	1171.86
15.24032896	1181.76	1171.82
15.23721137	1181.66	1171.93
15.23565299	1181.65	1171.88
15.23409489	1181.62	1171.84
15.23253708	1181.7	1171.85
15.23020087	1181.75	1171.87
15.22825452	1181.83	1171.98
15.22630861	1181.75	1172.06
15.22436313	1181.79	1171.96
15.22164019	1181.82	1171.98
15.22086237	1181.76	1171.97
15.21969576	1181.81	1172.02
15.21775177	1181.83	1172.05
15.21580821	1181.91	1172.03
15.21308796	1182.03	1172.1
15.2119224	1181.93	1172.12
15.20920338	1181.99	1172.17
15.20842667	1182.01	1172.14
15.20532054	1181.98	1172.15
15.20415602	1181.97	1172.25
15.20182747	1182.01	1172.24
15.19949954	1182	1172.25
15.19872371	1182.06	1172.23
15.19717224	1182.01	1172.24
15.19484557	1182.12	1172.26
15.19290715	1182.14	1172.25
15.19096917	1182.12	1172.28
15.18980659	1182.15	1172.36
15.18825673	1182.21	1172.29
15.18593246	1182.17	1172.29
15.18360881	1182.22	1172.3
15.18244722	1182.19	1172.32
15.18051159	1182.22	1172.34
15.17896339	1182.26	1172.42
15.17586783	1182.27	1172.41
15.17470729	1182.22	1172.45
15.17316013	1182.32	1172.42
15.17161326	1182.38	1172.42
15.16968005	1182.34	1172.48
15.16697429	1182.3	1172.56
15.16542853	1182.34	1172.49
15.1631104	1182.38	1172.56
15.1611791	1182.4	1172.5
15.15963437	1182.41	1172.59
15.15693176	1182.41	1172.62
15.15577376	1182.36	1172.61
15.15345823	1182.44	1172.63
15.15152909	1182.45	1172.64
15.15114332	1182.57	1172.67
15.14844338	1182.53	1172.7
15.14690093	1182.52	1172.79
15.14574428	1182.54	1172.71
15.14343145	1182.63	1172.72
15.14150456	1182.59	1172.68
15.14034863	1182.82	1172.82
15.13842243	1182.68	1172.85
15.13649666	1182.7	1172.79
15.13457133	1182.7	1172.84
15.13264643	1182.71	1172.92
15.13072195	1182.78	1172.89
15.12956747	1182.73	1172.95
15.12610497	1182.87	1172.96
15.12379742	1182.79	1172.98
15.12302837	1182.86	1173.05
15.12072164	1182.85	1173.03
15.11879983	1182.94	1172.96
15.11764696	1182.91	1173.01
15.11572584	1182.87	1173.06
15.11380516	1182.9	1173.04
15.1118849	1182.99	1173.04
15.10958116	1182.92	1173.09
15.10804568	1182.95	1173.05
15.10651047	1182.95	1173.09
15.10497554	1183.04	1173.06
15.10229007	1182.95	1173.09
15.1007559	1183	1173.15
15.09922199	1182.96	1173.13
15.09653832	1182.98	1173.22
15.09500518	1183.04	1173.18
15.09308913	1183.08	1173.27
15.0915566	1183.13	1173.33
15.09002434	1183.18	1173.28
15.08849236	1183.22	1173.31
15.08696065	1183.15	1173.28
15.08542922	1183.23	1173.3
15.08313258	1183.27	1173.34
15.08045395	1183.25	1173.27
15.07854116	1183.31	1173.39
15.07739369	1183.34	1173.32
15.07548158	1183.3	1173.41
15.07356989	1183.33	1173.35
15.07204086	1183.35	1173.44
15.07012994	1183.39	1173.47
15.06821946	1183.32	1173.49
15.06592744	1183.36	1173.45
15.06439976	1183.41	1173.5
15.061727	1183.41	1173.45
15.06020008	1183.36	1173.43
15.05867343	1183.43	1173.52
15.05752862	1183.38	1173.52
15.05562095	1183.44	1173.58
15.05295093	1183.53	1173.63
15.050663	1183.46	1173.62
15.04951927	1183.56	1173.63
15.04761339	1183.55	1173.7
15.04608899	1183.58	1173.69
15.04418388	1183.55	1173.68
15.04266009	1183.55	1173.68
15.04075574	1183.5	1173.75
15.03809037	1183.6	1173.74
15.03656767	1183.64	1173.75
15.03466468	1183.61	1173.79
15.03276212	1183.63	1173.8
15.0304796	1183.65	1173.79
15.0304796	1183.75	1173.87
15.0281977	1183.72	1173.84
15.02591641	1183.8	1173.83
15.02553625	1183.85	1173.85
15.02363572	1183.89	1173.96
15.02059576	1183.83	1173.97
15.01907619	1183.88	1174.02
15.01679734	1183.85	1173.99
15.01527845	1183.9	1173.99
15.01300061	1183.89	1174.02
15.01110289	1183.84	1174.01
15.00882617	1183.9	1173.93
15.0073087	1183.9	1174.05
15.0057915	1183.86	1174.04
15.0035162	1183.83	1174.09
15.00237879	1184.01	1174.11
15.00124152	1184.09	1174.15
14.9997254	1184.07	1174.17
14.99707285	1184.03	1174.16
14.99593629	1184.12	1174.17
14.99366363	1184.07	1174.19
14.99177022	1184.13	1174.17
14.98874163	1184.06	1174.14
14.98798466	1184.06	1174.25
14.98609251	1184.15	1174.31
14.98457909	1184.16	1174.3
14.98230947	1184.13	1174.34
14.98079673	1184.22	1174.37
14.97928426	1184.21	1174.36
14.97739405	1184.23	1174.34
14.97588219	1184.46	1174.39
14.97285927	1184.44	1174.4
14.97097049	1184.35	1174.5
14.96945977	1184.35	1174.47
14.96757175	1184.35	1174.47
14.96568415	1184.34	1174.47
14.96379697	1184.3	1174.46
14.96228753	1184.36	1174.52
14.96115562	1184.4	1174.57
14.95813795	1184.44	1174.48
14.9570066	1184.5	1174.61
14.95436738	1184.48	1174.49
14.95285962	1184.51	1174.58
14.95097529	1184.5	1174.72
14.94909139	1184.51	1174.72
14.94683126	1184.56	1174.72
14.94494828	1184.58	1174.69
14.9434422	1184.59	1174.76
14.94155997	1184.63	1174.72
14.94005449	1184.6	1174.71
14.93704434	1184.6	1174.77
14.93553966	1184.67	1174.75
14.93403526	1184.73	1174.77
14.93215512	1184.7	1174.77
14.93102725	1184.67	1174.82
14.92952364	1184.75	1174.84
14.92726874	1184.77	1174.9
14.92501444	1184.78	1174.91
14.92276074	1184.82	1174.92
14.92050764	1184.79	1174.96
14.91938132	1184.9	1174.85
14.91750445	1184.84	1174.95
14.91562799	1184.96	1174.96
14.91412713	1184.94	1174.92
14.91225143	1184.9	1175.07
14.91150126	1184.94	1175.05
14.90925117	1184.95	1175.02
14.90700168	1184.92	1175.11
14.90512756	1184.91	1175.07
14.90325386	1185	1175.14
14.9017552	1184.98	1175.12
14.89950771	1185.02	1175.15
14.89838418	1185.09	1175.13
14.89576322	1185.03	1175.15
14.89351732	1185.03	1175.18
14.8916462	1185.06	1175.25
14.89052373	1185.11	1175.22
14.88902733	1185.13	1175.24
14.88678324	1185.1	1175.28
14.88491361	1185.18	1175.23
14.88341821	1185.2	1175.26
14.88117561	1185.18	1175.26
14.87893361	1185.37	1175.32
14.87818641	1185.22	1175.38
14.87557172	1185.28	1175.41
14.87407799	1185.27	1175.39
14.87221118	1185.29	1175.38
14.8703448	1185.23	1175.4
14.86847883	1185.36	1175.43
14.86661327	1185.39	1175.39
14.86549413	1185.38	1175.4
14.8628834	1185.43	1175.46
14.86213762	1185.38	1175.52
14.85990069	1185.46	1175.54
14.85803704	1185.4	1175.48
14.85542862	1185.44	1175.49
14.85393846	1185.51	1175.53
14.85133132	1185.48	1175.58
14.85058657	1185.5	1175.64
14.84872498	1185.53	1175.67
14.84686381	1185.56	1175.65
14.84463095	1185.55	1175.54
14.84463095	1185.62	1175.62
14.84239868	1185.63	1175.65
14.83942325	1185.68	1175.69
14.83607716	1185.56	1175.76
14.83533376	1185.68	1175.7
14.83421879	1185.69	1175.74
14.83236084	1185.68	1175.77
14.8297604	1185.69	1175.75
14.82827479	1185.76	1175.78
14.82641816	1185.81	1175.87
14.82530438	1185.74	1175.92
14.82307726	1185.82	1175.91
14.82159284	1185.8	1175.93
14.8193667	1185.86	1175.89
14.81788294	1185.88	1175.92
14.81491621	1185.89	1175.89
14.81343324	1185.95	1175.91
14.81269186	1185.93	1175.93
14.81120928	1185.95	1176.04
14.80898591	1186.01	1176.04
14.80602234	1186.03	1176
14.80343007	1186.05	1175.96
14.80157894	1186.03	1176.01
14.80083861	1186.01	1176.07
14.79972823	1186.08	1176.09
14.79824795	1186.05	1176.17
14.79528818	1186.14	1176.18
14.79343886	1186.1	1176.11
14.7919597	1186.17	1176.16
14.79011111	1186.25	1176.13
14.78789335	1186.21	1176.19
14.78641517	1186.15	1176.15
14.7841984	1186.22	1176.23
14.78272087	1186.23	1176.26
14.78087433	1186.29	1176.27
14.7793974	1186.23	1176.32
14.7775516	1186.21	1176.31
14.7757062	1186.26	1176.37
14.77423018	1186.28	1176.38
14.77127893	1186.35	1176.37
14.76980369	1186.33	1176.41
14.76759133	1186.37	1176.41
14.76648536	1186.41	1176.49
14.76501098	1186.43	1176.54
14.76316836	1186.49	1176.59
14.76169456	1186.48	1176.6
14.75948435	1186.47	1176.58
14.7580112	1186.42	1176.47
14.75617013	1186.49	1176.53
14.75432947	1186.46	1176.57
14.75285724	1186.52	1176.56
14.74917779	1186.56	1176.6
14.7484421	1186.56	1176.55
14.74660315	1186.52	1176.66
14.74366167	1186.52	1176.63
14.74219133	1186.64	1176.71
14.74108874	1186.67	1176.74
14.738884	1186.74	1176.7
14.73631254	1186.73	1176.75
14.73447627	1186.69	1176.7
14.73264041	1186.67	1176.73
14.73117201	1186.77	1176.77
14.73043791	1186.83	1176.72
14.72786907	1186.83	1176.89
14.72603467	1186.81	1176.85
14.72420067	1186.75	1176.84
14.72310047	1186.77	1176.79
14.72016731	1186.78	1176.92
14.71980074	1186.79	1176.91
14.71760164	1186.84	1176.94
14.71576951	1186.96	1176.97
14.71357149	1186.92	1176.95
14.71100787	1186.94	1176.96
14.70917719	1186.96	1176.97
14.70771294	1187.05	1176.97
14.70624895	1187.08	1177.03
14.70405345	1187.04	1177.04
14.70149277	1186.99	1177.02
14.70002988	1187.04	1177.07
14.69856725	1187.04	1177.11
14.69710488	1187.13	1177.17
14.69527728	1187.07	1177.11
14.69418091	1187.15	1177.24
14.69198861	1187.18	1177.25
14.68943166	1187.21	1177.27
14.6868755	1187.16	1177.25
14.68505015	1187.14	1177.28
14.68359017	1187.19	1177.3
14.68103581	1187.24	1177.35
14.68030614	1187.21	1177.31
14.67921176	1187.28	1177.34
14.6777528	1187.38	1177.38
14.67520025	1187.42	1177.32
14.67301298	1187.44	1177.37
14.67155512	1187.36	1177.44
14.66973316	1187.37	1177.47
14.66827587	1187.43	1177.5
14.66572625	1187.4	1177.5
14.66426968	1187.38	1177.44
14.66354149	1187.48	1177.49
14.6613573	1187.5	1177.52
14.6599015	1187.47	1177.54
14.65808211	1187.45	1177.58
14.65517191	1187.52	1177.65
14.65444452	1187.58	1177.63
14.65153561	1187.61	1177.56
14.64935461	1187.55	1177.52
14.64753754	1187.51	1177.55
14.64608417	1187.6	1177.59
14.64535759	1187.64	1177.67
14.64390461	1187.71	1177.67
14.64172562	1187.68	1177.68
14.63918419	1187.71	1177.76
14.63700645	1187.71	1177.83
14.63519211	1187.77	1177.81
14.63374092	1187.76	1177.77
14.63083931	1187.8	1177.83
14.62685127	1187.96	1177.84
14.62757623	1187.9	1177.81
14.62576396	1187.82	1177.84
14.62431443	1187.81	1177.77
14.62250289	1187.84	1177.92
14.61888099	1187.93	1177.98
14.61779473	1187.9	1177.94
14.61707064	1187.96	1177.93
14.61562264	1188.01	1177.99
14.61272742	1188.03	1177.99
14.61164198	1188.03	1177.99
14.61019494	1188.05	1178.06
14.60730163	1187.97	1178.08
14.60657846	1188.15	1178.15
14.60440934	1188.13	1178.07
14.60296358	1188.09	1178.14
14.60079541	1188.18	1178.09
14.59898904	1188.17	1178.12
14.59573858	1188.19	1178.11
14.59429434	1188.2	1178.14
14.59285036	1188.19	1178.14
14.59068487	1188.17	1178.17
14.58924152	1188.19	1178.21
14.5874377	1188.24	1178.22
14.58671628	1188.18	1178.2
14.58419181	1188.31	1178.27
14.5823891	1188.3	1178.3
14.58022636	1188.3	1178.31
14.57878486	1188.33	1178.28
14.57626283	1188.3	1178.36
14.57446186	1188.36	1178.34
14.57302137	1188.38	1178.33
14.57086111	1188.43	1178.34
14.56978119	1188.43	1178.41
14.56762179	1188.44	1178.45
14.5661825	1188.52	1178.43
14.56402404	1188.52	1178.41
14.56294503	1188.64	1178.52
14.56078742	1188.61	1178.53
14.55934934	1188.57	1178.54
14.55611457	1188.61	1178.57
14.55611457	1188.58	1178.55
14.55359952	1188.59	1178.58
14.54964887	1188.65	1178.64
14.54964887	1188.64	1178.66
14.54821275	1188.62	1178.7
14.54570013	1188.73	1178.78
14.54390588	1188.76	1178.75
14.5417533	1188.68	1178.79
14.5410359	1188.71	1178.73
14.53888407	1188.84	1178.75
14.53673281	1188.76	1178.75
14.53494053	1188.84	1178.76
14.53314864	1188.81	1178.81
14.53064066	1188.86	1178.79
14.52956605	1188.86	1178.78
14.52813345	1188.89	1178.81
14.52670111	1188.89	1178.88
14.52562701	1188.86	1178.88
14.52312134	1188.8	1178.92
14.52133205	1188.97	1178.89
14.51954315	1188.97	1178.89
14.51847	1188.91	1178.96
14.51596653	1189.07	1178.91
14.51346383	1189.11	1179.08
14.51274891	1189.07	1179.1
14.50988987	1189.04	1179.04
14.50881799	1189.13	1179.12
14.50738904	1189.05	1179.13
14.50524608	1189.17	1179.16
14.50238968	1189.1	1179.05
14.50131878	1189.22	1179.16
14.49989114	1189.25	1179.19
14.49810695	1189.24	1179.18
14.49632315	1189.18	1179.22
14.49346988	1189.24	1179.22
14.49204362	1189.2	1179.23
14.49026114	1189.28	1179.22
14.48776634	1189.27	1179.2
14.48705368	1189.38	1179.24
14.48420366	1189.25	1179.27
14.48349131	1189.28	1179.21
14.48135464	1189.32	1179.31
14.47957451	1189.36	1179.35
14.47743887	1189.39	1179.35
14.47637126	1189.4	1179.34
14.474948	1189.34	1179.44
14.47316927	1189.43	1179.39
14.47139094	1189.43	1179.49
14.46961299	1189.55	1179.5
14.46605827	1189.52	1179.42
14.46499216	1189.52	1179.51
14.46392618	1189.56	1179.56
14.46179466	1189.48	1179.54
14.46143946	1189.59	1179.59
14.46037395	1189.65	1179.62
14.45824336	1189.66	1179.68
14.45611333	1189.67	1179.73
14.45327416	1189.62	1179.68
14.45043598	1189.65	1179.61
14.448308	1189.81	1179.66
14.44618058	1189.75	1179.66
14.44511708	1189.76	1179.74
14.4436993	1189.83	1179.73
14.44228176	1189.88	1179.73
14.44051019	1189.87	1179.68
14.44121878	1189.8	1179.74
14.43696822	1189.9	1179.72
14.43484378	1189.94	1179.79
14.43307384	1189.95	1179.82
14.43095042	1189.93	1179.87
14.42882756	1189.9	1179.9
14.42705893	1189.95	1179.91
14.42316932	1189.96	1179.93
14.42316932	1190	1179.97
14.4210485	1189.99	1180.04
14.41892824	1190.04	1180.01
14.41751505	1190.04	1180.02
14.4161021	1190	1180.05
14.41433625	1189.96	1180.08
14.4125708	1190.03	1180.06
14.41045277	1190.08	1180.07
14.40833529	1190.15	1180.18
14.40692394	1190.2	1180.17
14.40480739	1190.15	1180.23
14.40304402	1190.11	1180.17
14.40374932	1190.18	1180.13
14.40092848	1190.27	1180.14
14.3988135	1190.24	1180.28
14.39599439	1190.28	1180.24
14.3945852	1190.23	1180.24
14.39176757	1190.31	1180.27
14.39106332	1190.31	1180.27
14.38895092	1190.37	1180.29
14.38789493	1190.47	1180.3
14.3854315	1190.41	1180.38
14.38332058	1190.4	1180.26
14.38191361	1190.41	1180.33
14.37945201	1190.46	1180.44
14.37874883	1190.52	1180.37
14.37699115	1190.48	1180.42
14.37523386	1190.5	1180.46
14.37312562	1190.4	1180.45
14.37101793	1190.44	1180.54
14.36891079	1190.5	1180.48
14.36645316	1190.53	1180.57
14.36540012	1190.59	1180.47
14.36434722	1190.61	1180.56
14.36294356	1190.56	1180.6
14.36048775	1190.72	1180.63
14.3594355	1190.66	1180.64
14.35733139	1190.72	1180.62
14.35452678	1190.72	1180.63
14.35277439	1190.65	1180.62
14.35067203	1190.6	1180.7
14.34927076	1190.71	1180.74
14.34716932	1190.78	1180.81
14.34541854	1190.76	1180.77
14.34436826	1190.81	1180.74
14.34261809	1190.85	1180.73
14.34016849	1190.89	1180.81
14.33841924	1190.94	1180.87
14.33562122	1191.02	1180.85
14.33457222	1190.99	1180.93
14.33212508	1190.88	1180.9
14.33107654	1190.96	1180.89
14.32897986	1191	1180.92
14.32723304	1191.03	1180.96
14.32618514	1190.95	1180.93
14.32408974	1191.05	1180.98
14.32234399	1191.09	1181.02
14.32059863	1191.06	1181.03
14.31885364	1191.12	1181.11
14.31710903	1191.14	1181.13
14.31501601	1191.16	1181.09
14.31222616	1191.15	1181.08
14.310483	1191.07	1181.16
14.30943728	1191.19	1181.18
14.30734627	1191.19	1181.12
14.30490744	1191.31	1181.22
14.30386245	1191.38	1181.26
14.30107649	1191.23	1181.28
14.30003201	1191.31	1181.27
14.29898766	1191.35	1181.3
14.29689937	1191.36	1181.26
14.29446373	1191.34	1181.24
14.29202882	1191.3	1181.25
14.29098552	1191.3	1181.28
14.28924699	1191.32	1181.3
14.28785643	1191.43	1181.26
14.28646612	1191.43	1181.32
14.28403366	1191.49	1181.45
14.28229664	1191.5	1181.44
14.28021271	1191.51	1181.45
14.27847652	1191.44	1181.49
14.27708784	1191.54	1181.49
14.27465824	1191.6	1181.55
14.27292326	1191.61	1181.51
14.27084178	1191.64	1181.49
14.26910763	1191.62	1181.51
14.26737386	1191.59	1181.47
14.26598711	1191.72	1181.51
14.26425402	1191.74	1181.56
14.26217481	1191.72	1181.68
14.26044254	1191.71	1181.61
14.25767171	1191.81	1181.65
14.25559421	1191.91	1181.71
14.25386338	1191.79	1181.75
14.25247898	1191.77	1181.68
14.25074883	1191.8	1181.74
14.24936498	1191.82	1181.72
14.24728965	1191.8	1181.8
14.24486912	1191.87	1181.84
14.24348629	1191.91	1181.88
14.2421037	1191.96	1181.94
14.24003026	1191.99	1181.91
14.23795737	1192.02	1181.88
14.23623037	1192.01	1181.96
14.23415847	1191.97	1181.95
14.2324323	1192.09	1181.93
14.2307065	1192.12	1181.98
14.23001629	1192.11	1181.99
14.22794601	1192.25	1182
14.22553136	1192.37	1182.1
14.22415189	1192.11	1182.05
14.2217384	1192.13	1182.11
14.21932564	1192.19	1182.15
14.21725815	1192.2	1182.12
14.21553565	1192.26	1182.16
14.21381352	1192.25	1182.17
14.21415792	1192.21	1182.11
14.21174746	1192.32	1182.15
14.20899356	1192.28	1182.14
14.20658468	1192.32	1182.25
14.2045205	1192.33	1182.14
14.20383256	1192.34	1182.18
14.20211298	1192.37	1182.29
14.20004997	1192.36	1182.29
14.1976438	1192.41	1182.36
14.19558196	1192.43	1182.42
14.19489479	1192.53	1182.37
14.19249019	1192.45	1182.34
14.19077307	1192.5	1182.33
14.18905632	1192.51	1182.4
14.18733994	1192.53	1182.43
14.18631029	1192.56	1182.52
14.1842514	1192.59	1182.41
14.18185003	1192.63	1182.47
14.18013522	1192.57	1182.49
14.17807793	1192.55	1182.5
14.17636393	1192.66	1182.46
14.17430763	1192.7	1182.58
14.17293705	1192.69	1182.64
14.17156672	1192.79	1182.64
14.16985413	1192.75	1182.63
14.16643007	1192.72	1182.64
14.1647186	1192.73	1182.61
14.1630075	1192.9	1182.69
14.16232317	1192.87	1182.72
14.15992846	1192.86	1182.72
14.15787643	1192.83	1182.81
14.15616681	1192.94	1182.75
14.15479938	1192.89	1182.79
14.15240695	1192.98	1182.8
14.15035688	1192.99	1182.87
14.14899046	1192.95	1182.91
14.1479658	1192.99	1182.92
14.14557544	1193.02	1182.92
14.14386849	1193.01	1182.86
14.14147938	1193.11	1182.84
14.13977331	1193.15	1182.91
14.13738544	1193.08	1182.9
14.13568026	1193.11	1182.92
14.13397546	1193.09	1182.95
14.13295275	1193.06	1183
14.13124853	1193.12	1183.07
14.12920395	1193.15	1183.07
14.12681929	1193.18	1183.1
14.12477586	1193.18	1183.08
14.12307341	1193.22	1183.08
14.12205212	1193.23	1183.12
14.12137133	1193.34	1183.19
14.11898904	1193.33	1183.19
14.11762805	1193.35	1183.2
14.11456669	1193.32	1183.26
14.11320647	1193.38	1183.19
14.11116658	1193.41	1183.17
14.10912722	1193.38	1183.26
14.10776794	1193.41	1183.29
14.10606917	1193.45	1183.35
14.10369152	1193.43	1183.38
14.10131458	1193.44	1183.42
14.09995665	1193.53	1183.42
14.09893836	1193.58	1183.52
14.09758084	1193.53	1183.51
14.09554501	1193.54	1183.46
14.09283138	1193.54	1183.4
14.09147492	1193.54	1183.4
14.08977968	1193.58	1183.42
14.08842374	1193.68	1183.51
14.08706805	1193.65	1183.53
14.08503494	1193.71	1183.56
14.08300236	1193.82	1183.53
14.08130895	1193.72	1183.54
14.0796159	1193.78	1183.62
14.07792322	1193.74	1183.59
14.0762309	1193.82	1183.61
14.0742006	1193.85	1183.64
14.07149436	1193.77	1183.71
14.06946529	1193.82	1183.71
14.06845095	1193.84	1183.74
14.06743675	1193.93	1183.74
14.06540873	1193.97	1183.79
14.06270552	1193.92	1183.77
14.06101649	1194	1183.74
14.05932783	1194.01	1183.79
14.05797716	1193.91	1183.86
14.05696431	1194.06	1183.8
14.05595159	1193.94	1183.95
14.05291423	1194.08	1183.99
14.05156467	1194.07	1183.94
14.0492035	1194.05	1184
14.0471802	1194.04	1183.99
14.04549453	1194.09	1184.01
14.04347219	1194.11	1183.98
14.04178732	1194.16	1183.99
14.03875545	1194.18	1184.03
14.03774509	1194.17	1184.07
14.03639815	1194.27	1183.95
14.0347148	1194.31	1184.01
14.03269526	1194.26	1184.07
14.03202219	1194.26	1184.04
14.02933052	1194.33	1184.06
14.02764869	1194.27	1184.11
14.02630349	1194.26	1184.11
14.02462232	1194.3	1184.18
14.02294151	1194.38	1184.2
14.01991696	1194.43	1184.17
14.01857309	1194.47	1184.2
14.01689359	1194.38	1184.26
14.01521444	1194.52	1184.32
14.01319995	1194.32	1184.28
14.01051476	1194.4	1184.32
14.00950806	1194.45	1184.34
14.00816599	1194.51	1184.31
14.00514717	1194.51	1184.27
14.00380585	1194.61	1184.39
14.00246476	1194.62	1184.4
14.00078873	1194.65	1184.45
13.99877796	1194.66	1184.48
13.99710272	1194.69	1184.53
13.99576279	1194.73	1184.51
13.99341846	1194.75	1184.49
13.99107484	1194.61	1184.51
13.99007065	1194.69	1184.62
13.98739344	1194.76	1184.59
